,X,Y,t_datetime_x,t_days,u,p_acum_30d,p_acum_60d,p_acum_90d
5510,4708558.055287773,2253783.308700728,2023-06-30,492.0,-0.024660237,113.39642572402954,336.61353874206543,502.435250043869
5511,4708598.078630175,2253783.155490172,2023-06-30,492.0,-0.025226263,113.39642572402954,336.61353874206543,502.435250043869
5512,4708397.808623865,2253743.898161797,2023-06-30,492.0,-0.021965586,113.39642572402954,336.61353874206543,502.435250043869
5513,4708437.832001456,2253743.744959704,2023-06-30,492.0,-0.023806471,113.39642572402954,336.61353874206543,502.435250043869
5514,4708477.855370269,2253743.59175769,2023-06-30,492.0,-0.021676214,113.39642572402954,336.61353874206543,502.435250043869
5515,4708517.878730306,2253743.4385557547,2023-06-30,492.0,-0.026980367,113.39642572402954,336.61353874206543,502.435250043869
5516,4708557.902081565,2253743.2853538976,2023-06-30,492.0,-0.022319667,113.39642572402954,336.61353874206543,502.435250043869
5517,4708597.925424048,2253743.132152119,2023-06-30,492.0,-0.021000212,113.39642572402954,336.61353874206543,502.435250043869
5518,4708157.51497578,2253704.793941322,2023-06-30,492.0,-0.028276477,113.39642572402954,336.61353874206543,502.435250043869
5519,4708357.632039676,2253704.0279731727,2023-06-30,492.0,-0.024048716,113.39642572402954,336.61353874206543,502.435250043869
5520,4708397.655426123,2253703.874779779,2023-06-30,492.0,-0.03646884,113.39642572402954,336.61353874206543,502.435250043869
5521,4708437.678803793,2253703.7215864635,2023-06-30,492.0,-0.032510407,113.39642572402954,336.61353874206543,502.435250043869
5522,4708477.7021726845,2253703.5683932267,2023-06-30,492.0,-0.025309464,113.39642572402954,336.61353874206543,502.435250043869
5523,4708517.7255328,2253703.4152000686,2023-06-30,492.0,-0.03069792,113.39642572402954,336.61353874206543,502.435250043869
5524,4708557.748884137,2253703.262006989,2023-06-30,492.0,-0.023895081,113.39642572402954,336.61353874206543,502.435250043869
5525,4708597.772226698,2253703.108813988,2023-06-30,492.0,-0.03001436,113.39642572402954,336.61353874206543,502.435250043869
5526,4708637.79556048,2253702.9556210656,2023-06-30,492.0,-0.03540519,113.39642572402954,336.61353874206543,502.435250043869
5527,4708117.338347151,2253664.92369165,2023-06-30,492.0,-0.019977542,113.39642572402954,336.61353874206543,502.435250043869
5528,4708157.361786341,2253664.7705065613,2023-06-30,492.0,-0.035190217,113.39642572402954,336.61353874206543,502.435250043869
5529,4708197.385216755,2253664.617321552,2023-06-30,492.0,-0.018917369,113.39642572402954,336.61353874206543,502.435250043869
5530,4708357.47885063,2253664.0045822994,2023-06-30,492.0,-0.010214897,113.39642572402954,336.61353874206543,502.435250043869
5531,4708397.502237156,2253663.8513976824,2023-06-30,492.0,-0.025144612,113.39642572402954,336.61353874206543,502.435250043869
5532,4708437.525614903,2253663.6982131447,2023-06-30,492.0,-0.02907981,113.39642572402954,336.61353874206543,502.435250043869
5533,4708477.548983876,2253663.545028685,2023-06-30,492.0,-0.028871125,113.39642572402954,336.61353874206543,502.435250043869
5534,4708517.572344069,2253663.3918443043,2023-06-30,492.0,-0.028340649,113.39642572402954,336.61353874206543,502.435250043869
5535,4708557.595695485,2253663.238660002,2023-06-30,492.0,-0.023177728,113.39642572402954,336.61353874206543,502.435250043869
5536,4708597.6190381255,2253663.085475778,2023-06-30,492.0,-0.013872707,113.39642572402954,336.61353874206543,502.435250043869
5537,4708637.642371986,2253662.932291633,2023-06-30,492.0,-0.024749037,113.39642572402954,336.61353874206543,502.435250043869
5538,4708117.185166413,2253624.9002480325,2023-06-30,492.0,-0.021424195,113.39642572402954,336.61353874206543,502.435250043869
5539,4708157.208605682,2253624.747071722,2023-06-30,492.0,-0.029383356,113.39642572402954,336.61353874206543,502.435250043869
5540,4708197.232036172,2253624.59389549,2023-06-30,492.0,-0.03338597,113.39642572402954,336.61353874206543,502.435250043869
5541,4708237.255457887,2253624.440719336,2023-06-30,492.0,-0.023243258,113.39642572402954,336.61353874206543,502.435250043869
5542,4708277.278870823,2253624.287543261,2023-06-30,492.0,-0.017583026,113.39642572402954,336.61353874206543,502.435250043869
5543,4708317.3022749815,2253624.1343672643,2023-06-30,492.0,-0.029328017,113.39642572402954,336.61353874206543,502.435250043869
5544,4708357.325670362,2253623.9811913464,2023-06-30,492.0,-0.013872811,113.39642572402954,336.61353874206543,502.435250043869
5545,4708397.349056968,2253623.828015507,2023-06-30,492.0,-0.018291287,113.39642572402954,336.61353874206543,502.435250043869
5546,4708437.372434795,2253623.6748397467,2023-06-30,492.0,-0.025214065,113.39642572402954,336.61353874206543,502.435250043869
5547,4708477.395803843,2253623.521664065,2023-06-30,492.0,-0.022074345,113.39642572402954,336.61353874206543,502.435250043869
5548,4708517.419164116,2253623.368488461,2023-06-30,492.0,-0.019380528,113.39642572402954,336.61353874206543,502.435250043869
5549,4708557.442515612,2253623.2153129363,2023-06-30,492.0,-0.024811273,113.39642572402954,336.61353874206543,502.435250043869
5550,4708597.46585833,2253623.06213749,2023-06-30,492.0,-0.01877426,113.39642572402954,336.61353874206543,502.435250043869
5551,4708157.055433798,2253584.723636804,2023-06-30,492.0,-0.030761885,113.39642572402954,336.61353874206543,502.435250043869
5552,4708197.078864368,2253584.570469349,2023-06-30,492.0,-0.02334984,113.39642572402954,336.61353874206543,502.435250043869
5553,4708237.102286161,2253584.417301973,2023-06-30,492.0,-0.032674436,113.39642572402954,336.61353874206543,502.435250043869
5554,4708277.125699175,2253584.264134675,2023-06-30,492.0,-0.032013185,113.39642572402954,336.61353874206543,502.435250043869
5555,4708317.149103413,2253584.110967456,2023-06-30,492.0,-0.024676116,113.39642572402954,336.61353874206543,502.435250043869
5556,4708357.172498873,2253583.957800316,2023-06-30,492.0,-0.024713611,113.39642572402954,336.61353874206543,502.435250043869
5557,4708397.195885557,2253583.8046332537,2023-06-30,492.0,-0.017620832,113.39642572402954,336.61353874206543,502.435250043869
5558,4708437.219263462,2253583.6514662704,2023-06-30,492.0,-0.016833436,113.39642572402954,336.61353874206543,502.435250043869
5559,4708477.24263259,2253583.498299366,2023-06-30,492.0,-0.030944629,113.39642572402954,336.61353874206543,502.435250043869
5560,4708517.265992942,2253583.3451325395,2023-06-30,492.0,-0.021821052,113.39642572402954,336.61353874206543,502.435250043869
5561,4708557.289344515,2253583.1919657923,2023-06-30,492.0,-0.020704748,113.39642572402954,336.61353874206543,502.435250043869
5562,4708597.31268731,2253583.0387991234,2023-06-30,492.0,-0.016390676,113.39642572402954,336.61353874206543,502.435250043869
5563,4708116.878831266,2253544.8533605635,2023-06-30,492.0,-0.03197187,113.39642572402954,336.61353874206543,502.435250043869
5564,4708156.902270693,2253544.7002018075,2023-06-30,492.0,-0.025053138,113.39642572402954,336.61353874206543,502.435250043869
5565,4708196.925701342,2253544.54704313,2023-06-30,492.0,-0.023769656,113.39642572402954,336.61353874206543,502.435250043869
5566,4708236.949123213,2253544.393884531,2023-06-30,492.0,-0.021043327,113.39642572402954,336.61353874206543,502.435250043869
5567,4708276.972536306,2253544.240726011,2023-06-30,492.0,-0.01854277,113.39642572402954,336.61353874206543,502.435250043869
5568,4708316.995940622,2253544.087567569,2023-06-30,492.0,-0.02427987,113.39642572402954,336.61353874206543,502.435250043869
5569,4708357.019336161,2253543.934409206,2023-06-30,492.0,-0.025305336,113.39642572402954,336.61353874206543,502.435250043869
5570,4708397.042722923,2253543.781250921,2023-06-30,492.0,-0.024703206,113.39642572402954,336.61353874206543,502.435250043869
5571,4708437.066100907,2253543.6280927155,2023-06-30,492.0,-0.021234404,113.39642572402954,336.61353874206543,502.435250043869
5572,4708477.089470114,2253543.4749345887,2023-06-30,492.0,-0.021858755,113.39642572402954,336.61353874206543,502.435250043869
5573,4708517.112830544,2253543.32177654,2023-06-30,492.0,-0.026682358,113.39642572402954,336.61353874206543,502.435250043869
5574,4708557.136182195,2253543.1686185696,2023-06-30,492.0,-0.023261873,113.39642572402954,336.61353874206543,502.435250043869
5575,4708116.72567686,2253504.829916711,2023-06-30,492.0,-0.023972563,113.39642572402954,336.61353874206543,502.435250043869
5576,4708156.749116363,2253504.676766732,2023-06-30,492.0,-0.028332971,113.39642572402954,336.61353874206543,502.435250043869
5577,4708196.772547092,2253504.523616832,2023-06-30,492.0,-0.013003285,113.39642572402954,336.61353874206543,502.435250043869
5578,4708236.795969041,2253504.3704670104,2023-06-30,492.0,-0.01744284,113.39642572402954,336.61353874206543,502.435250043869
5579,4708276.819382214,2253504.217317268,2023-06-30,492.0,-0.024031356,113.39642572402954,336.61353874206543,502.435250043869
5580,4708316.842786609,2253504.0641676034,2023-06-30,492.0,-0.025487537,113.39642572402954,336.61353874206543,502.435250043869
5581,4708356.866182227,2253503.9110180177,2023-06-30,492.0,-0.022084465,113.39642572402954,336.61353874206543,502.435250043869
5582,4708396.889569066,2253503.7578685107,2023-06-30,492.0,-0.015805107,113.39642572402954,336.61353874206543,502.435250043869
5583,4708436.9129471285,2253503.604719082,2023-06-30,492.0,-0.023393622,113.39642572402954,336.61353874206543,502.435250043869
5584,4708476.936316415,2253503.4515697323,2023-06-30,492.0,-0.0154072,113.39642572402954,336.61353874206543,502.435250043869
5585,4708116.572531231,2253464.80647278,2023-06-30,492.0,-0.024433948,113.39642572402954,336.61353874206543,502.435250043869
5586,4708156.595970814,2253464.6533315782,2023-06-30,492.0,-0.020000856,113.39642572402954,336.61353874206543,502.435250043869
5587,4708196.619401619,2253464.5001904555,2023-06-30,492.0,-0.022543874,113.39642572402954,336.61353874206543,502.435250043869
5588,4708236.642823648,2253464.3470494114,2023-06-30,492.0,-0.010098463,113.39642572402954,336.61353874206543,502.435250043869
5589,4708276.666236898,2253464.1939084465,2023-06-30,492.0,-0.018382946,113.39642572402954,336.61353874206543,502.435250043869
5590,4708316.689641371,2253464.04076756,2023-06-30,492.0,-0.028997608,113.39642572402954,336.61353874206543,502.435250043869
5591,4708356.713037067,2253463.887626751,2023-06-30,492.0,-0.019928163,113.39642572402954,336.61353874206543,502.435250043869
5592,4708116.419394379,2253424.78302877,2023-06-30,492.0,-0.01602169,113.39642572402954,336.61353874206543,502.435250043869
5593,4708156.442834041,2253424.629896346,2023-06-30,492.0,-0.019776354,113.39642572402954,336.61353874206543,502.435250043869
5594,4708196.466264925,2253424.4767640005,2023-06-30,492.0,-0.023090525,113.39642572402954,336.61353874206543,502.435250043869
5595,4708236.489687032,2253424.323631734,2023-06-30,492.0,-0.019969698,113.39642572402954,336.61353874206543,502.435250043869
5596,4708276.51310036,2253424.170499546,2023-06-30,492.0,-0.019844985,113.39642572402954,336.61353874206543,502.435250043869
5597,4708316.536504913,2253424.017367436,2023-06-30,492.0,-0.018909493,113.39642572402954,336.61353874206543,502.435250043869
5598,4708076.2428177865,2253384.9127084063,2023-06-30,492.0,-0.024612822,113.39642572402954,336.61353874206543,502.435250043869
5599,4708116.266266305,2253384.759584681,2023-06-30,492.0,-0.017974235,113.39642572402954,336.61353874206543,502.435250043869
5600,4708156.289706045,2253384.6064610346,2023-06-30,492.0,-0.016728666,113.39642572402954,336.61353874206543,502.435250043869
5601,4708196.313137006,2253384.453337467,2023-06-30,492.0,-0.01746497,113.39642572402954,336.61353874206543,502.435250043869
5602,4708236.336559193,2253384.3002139777,2023-06-30,492.0,-0.023280285,113.39642572402954,336.61353874206543,502.435250043869
5603,4708276.359972601,2253384.147090567,2023-06-30,492.0,-0.014545361,113.39642572402954,336.61353874206543,502.435250043869
5604,4708076.089698411,2253344.889255462,2023-06-30,492.0,-0.020807916,113.39642572402954,336.61353874206543,502.435250043869
5605,4708116.113147007,2253344.736140514,2023-06-30,492.0,-0.023204572,113.39642572402954,336.61353874206543,502.435250043869
5606,4708156.136586826,2253344.583025645,2023-06-30,492.0,-0.019907933,113.39642572402954,336.61353874206543,502.435250043869
5607,4708196.160017867,2253344.429910855,2023-06-30,492.0,-0.025619803,113.39642572402954,336.61353874206543,502.435250043869
5608,4708236.183440132,2253344.2767961426,2023-06-30,492.0,-0.014285912,113.39642572402954,336.61353874206543,502.435250043869
5609,4708075.936587813,2253304.8658024385,2023-06-30,492.0,-0.022990245,113.39642572402954,336.61353874206543,502.435250043869
5610,4708115.960036487,2253304.712696268,2023-06-30,492.0,-0.026470317,113.39642572402954,336.61353874206543,502.435250043869
5611,4708155.9834763855,2253304.5595901767,2023-06-30,492.0,-0.02576914,113.39642572402954,336.61353874206543,502.435250043869
5612,4708196.006907505,2253304.406484164,2023-06-30,492.0,-0.027143206,113.39642572402954,336.61353874206543,502.435250043869
5613,4708236.030329849,2253304.253378229,2023-06-30,492.0,-0.018179014,113.39642572402954,336.61353874206543,502.435250043869
5614,4708075.78348599,2253264.8423493365,2023-06-30,492.0,-0.025799979,113.39642572402954,336.61353874206543,502.435250043869
5615,4708115.806934746,2253264.689251944,2023-06-30,492.0,-0.022001337,113.39642572402954,336.61353874206543,502.435250043869
5616,4708155.830374721,2253264.5361546297,2023-06-30,492.0,-0.02116736,113.39642572402954,336.61353874206543,502.435250043869
5617,4708195.85380592,2253264.383057394,2023-06-30,492.0,-0.026153969,113.39642572402954,336.61353874206543,502.435250043869
5618,4708235.877228342,2253264.2299602376,2023-06-30,492.0,-0.012670017,113.39642572402954,336.61353874206543,502.435250043869
5619,4708075.630392949,2253224.8188961567,2023-06-30,492.0,-0.02179564,113.39642572402954,336.61353874206543,502.435250043869
5620,4708115.6538417805,2253224.665807541,2023-06-30,492.0,-0.027671274,113.39642572402954,336.61353874206543,502.435250043869
5621,4708155.677281836,2253224.5127190044,2023-06-30,492.0,-0.02815159,113.39642572402954,336.61353874206543,502.435250043869
5622,4708195.700713112,2253224.3596305465,2023-06-30,492.0,-0.019969305,113.39642572402954,336.61353874206543,502.435250043869
5623,4708235.724135613,2253224.206542167,2023-06-30,492.0,-0.01766719,113.39642572402954,336.61353874206543,502.435250043869
5624,4708155.524197727,2253184.4892833005,2023-06-30,492.0,-0.024970183,113.39642572402954,336.61353874206543,502.435250043869
5625,4708195.547629083,2253184.33620362,2023-06-30,492.0,-0.0216839,113.39642572402954,336.61353874206543,502.435250043869
5626,4708235.571051661,2253184.183124017,2023-06-30,492.0,-0.01767554,113.39642572402954,336.61353874206543,502.435250043869
5627,4708195.394553831,2253144.3127766144,2023-06-30,492.0,-0.022316061,113.39642572402954,336.61353874206543,502.435250043869
5628,4708318.221488716,2253864.274764464,2023-07-12,504.0,-0.016431063,113.35710847377777,381.02002346515656,511.929346203804
5629,4708358.244883627,2253864.121535882,2023-07-12,504.0,-0.014663709,113.35710847377777,381.02002346515656,511.929346203804
5630,4708398.268269759,2253863.9683073787,2023-07-12,504.0,-0.022919873,113.35710847377777,381.02002346515656,511.929346203804
5631,4708438.291647114,2253863.8150789537,2023-07-12,504.0,-0.023994556,113.35710847377777,381.02002346515656,511.929346203804
5632,4708318.068264484,2253824.2513651275,2023-07-12,504.0,-0.019192845,113.35710847377777,381.02002346515656,511.929346203804
5633,4708358.091659473,2253824.098145323,2023-07-12,504.0,-0.02746531,113.35710847377777,381.02002346515656,511.929346203804
5634,4708398.115045684,2253823.944925597,2023-07-12,504.0,-0.028441703,113.35710847377777,381.02002346515656,511.929346203804
5635,4708438.138423117,2253823.791705949,2023-07-12,504.0,-0.016598206,113.35710847377777,381.02002346515656,511.929346203804
5636,4708478.161791775,2253823.6384863807,2023-07-12,504.0,-0.029024353,113.35710847377777,381.02002346515656,511.929346203804
5637,4708518.185151653,2253823.4852668904,2023-07-12,504.0,-0.032550056,113.35710847377777,381.02002346515656,511.929346203804
5638,4708558.208502756,2253823.3320474788,2023-07-12,504.0,-0.024453618,113.35710847377777,381.02002346515656,511.929346203804
5639,4708357.938444097,2253784.0747546847,2023-07-12,504.0,-0.023431122,113.35710847377777,381.02002346515656,511.929346203804
5640,4708397.961830385,2253783.921543736,2023-07-12,504.0,-0.023851875,113.35710847377777,381.02002346515656,511.929346203804
5641,4708437.9852079,2253783.768332866,2023-07-12,504.0,-0.026077293,113.35710847377777,381.02002346515656,511.929346203804
5642,4708478.008576634,2253783.6151220747,2023-07-12,504.0,-0.032913674,113.35710847377777,381.02002346515656,511.929346203804
5643,4708518.031936592,2253783.4619113617,2023-07-12,504.0,-0.02600617,113.35710847377777,381.02002346515656,511.929346203804
5644,4708558.055287773,2253783.308700728,2023-07-12,504.0,-0.02529345,113.35710847377777,381.02002346515656,511.929346203804
5645,4708598.078630175,2253783.155490172,2023-07-12,504.0,-0.02580403,113.35710847377777,381.02002346515656,511.929346203804
5646,4708397.808623865,2253743.898161797,2023-07-12,504.0,-0.02131848,113.35710847377777,381.02002346515656,511.929346203804
5647,4708437.832001456,2253743.744959704,2023-07-12,504.0,-0.023423161,113.35710847377777,381.02002346515656,511.929346203804
5648,4708477.855370269,2253743.59175769,2023-07-12,504.0,-0.022340057,113.35710847377777,381.02002346515656,511.929346203804
5649,4708517.878730306,2253743.4385557547,2023-07-12,504.0,-0.027206251,113.35710847377777,381.02002346515656,511.929346203804
5650,4708557.902081565,2253743.2853538976,2023-07-12,504.0,-0.020467052,113.35710847377777,381.02002346515656,511.929346203804
5651,4708597.925424048,2253743.132152119,2023-07-12,504.0,-0.021387158,113.35710847377777,381.02002346515656,511.929346203804
5652,4708157.51497578,2253704.793941322,2023-07-12,504.0,-0.02878636,113.35710847377777,381.02002346515656,511.929346203804
5653,4708357.632039676,2253704.0279731727,2023-07-12,504.0,-0.02296473,113.35710847377777,381.02002346515656,511.929346203804
5654,4708397.655426123,2253703.874779779,2023-07-12,504.0,-0.03355889,113.35710847377777,381.02002346515656,511.929346203804
5655,4708437.678803793,2253703.7215864635,2023-07-12,504.0,-0.03302977,113.35710847377777,381.02002346515656,511.929346203804
5656,4708477.7021726845,2253703.5683932267,2023-07-12,504.0,-0.0256152,113.35710847377777,381.02002346515656,511.929346203804
5657,4708517.7255328,2253703.4152000686,2023-07-12,504.0,-0.029228745,113.35710847377777,381.02002346515656,511.929346203804
5658,4708557.748884137,2253703.262006989,2023-07-12,504.0,-0.022296082,113.35710847377777,381.02002346515656,511.929346203804
5659,4708597.772226698,2253703.108813988,2023-07-12,504.0,-0.031961363,113.35710847377777,381.02002346515656,511.929346203804
5660,4708637.79556048,2253702.9556210656,2023-07-12,504.0,-0.035455912,113.35710847377777,381.02002346515656,511.929346203804
5661,4708117.338347151,2253664.92369165,2023-07-12,504.0,-0.021241995,113.35710847377777,381.02002346515656,511.929346203804
5662,4708157.361786341,2253664.7705065613,2023-07-12,504.0,-0.034687467,113.35710847377777,381.02002346515656,511.929346203804
5663,4708197.385216755,2253664.617321552,2023-07-12,504.0,-0.017995456,113.35710847377777,381.02002346515656,511.929346203804
5664,4708357.47885063,2253664.0045822994,2023-07-12,504.0,-0.00930928,113.35710847377777,381.02002346515656,511.929346203804
5665,4708397.502237156,2253663.8513976824,2023-07-12,504.0,-0.024759393,113.35710847377777,381.02002346515656,511.929346203804
5666,4708437.525614903,2253663.6982131447,2023-07-12,504.0,-0.029718654,113.35710847377777,381.02002346515656,511.929346203804
5667,4708477.548983876,2253663.545028685,2023-07-12,504.0,-0.028489778,113.35710847377777,381.02002346515656,511.929346203804
5668,4708517.572344069,2253663.3918443043,2023-07-12,504.0,-0.028333357,113.35710847377777,381.02002346515656,511.929346203804
5669,4708557.595695485,2253663.238660002,2023-07-12,504.0,-0.023333633,113.35710847377777,381.02002346515656,511.929346203804
5670,4708597.6190381255,2253663.085475778,2023-07-12,504.0,-0.013756637,113.35710847377777,381.02002346515656,511.929346203804
5671,4708637.642371986,2253662.932291633,2023-07-12,504.0,-0.02267899,113.35710847377777,381.02002346515656,511.929346203804
5672,4708117.185166413,2253624.9002480325,2023-07-12,504.0,-0.022591429,113.35710847377777,381.02002346515656,511.929346203804
5673,4708157.208605682,2253624.747071722,2023-07-12,504.0,-0.02853925,113.35710847377777,381.02002346515656,511.929346203804
5674,4708197.232036172,2253624.59389549,2023-07-12,504.0,-0.032653283,113.35710847377777,381.02002346515656,511.929346203804
5675,4708237.255457887,2253624.440719336,2023-07-12,504.0,-0.023292638,113.35710847377777,381.02002346515656,511.929346203804
5676,4708277.278870823,2253624.287543261,2023-07-12,504.0,-0.019150361,113.35710847377777,381.02002346515656,511.929346203804
5677,4708317.3022749815,2253624.1343672643,2023-07-12,504.0,-0.028750697,113.35710847377777,381.02002346515656,511.929346203804
5678,4708357.325670362,2253623.9811913464,2023-07-12,504.0,-0.013883106,113.35710847377777,381.02002346515656,511.929346203804
5679,4708397.349056968,2253623.828015507,2023-07-12,504.0,-0.018544083,113.35710847377777,381.02002346515656,511.929346203804
5680,4708437.372434795,2253623.6748397467,2023-07-12,504.0,-0.02629731,113.35710847377777,381.02002346515656,511.929346203804
5681,4708477.395803843,2253623.521664065,2023-07-12,504.0,-0.02275798,113.35710847377777,381.02002346515656,511.929346203804
5682,4708517.419164116,2253623.368488461,2023-07-12,504.0,-0.019410724,113.35710847377777,381.02002346515656,511.929346203804
5683,4708557.442515612,2253623.2153129363,2023-07-12,504.0,-0.022877542,113.35710847377777,381.02002346515656,511.929346203804
5684,4708597.46585833,2253623.06213749,2023-07-12,504.0,-0.018393282,113.35710847377777,381.02002346515656,511.929346203804
5685,4708157.055433798,2253584.723636804,2023-07-12,504.0,-0.031315334,113.35710847377777,381.02002346515656,511.929346203804
5686,4708197.078864368,2253584.570469349,2023-07-12,504.0,-0.021989858,113.35710847377777,381.02002346515656,511.929346203804
5687,4708237.102286161,2253584.417301973,2023-07-12,504.0,-0.033087634,113.35710847377777,381.02002346515656,511.929346203804
5688,4708277.125699175,2253584.264134675,2023-07-12,504.0,-0.031713776,113.35710847377777,381.02002346515656,511.929346203804
5689,4708317.149103413,2253584.110967456,2023-07-12,504.0,-0.023982938,113.35710847377777,381.02002346515656,511.929346203804
5690,4708357.172498873,2253583.957800316,2023-07-12,504.0,-0.024901276,113.35710847377777,381.02002346515656,511.929346203804
5691,4708397.195885557,2253583.8046332537,2023-07-12,504.0,-0.017464565,113.35710847377777,381.02002346515656,511.929346203804
5692,4708437.219263462,2253583.6514662704,2023-07-12,504.0,-0.01744977,113.35710847377777,381.02002346515656,511.929346203804
5693,4708477.24263259,2253583.498299366,2023-07-12,504.0,-0.029864075,113.35710847377777,381.02002346515656,511.929346203804
5694,4708517.265992942,2253583.3451325395,2023-07-12,504.0,-0.022720048,113.35710847377777,381.02002346515656,511.929346203804
5695,4708557.289344515,2253583.1919657923,2023-07-12,504.0,-0.02001036,113.35710847377777,381.02002346515656,511.929346203804
5696,4708597.31268731,2253583.0387991234,2023-07-12,504.0,-0.014234911,113.35710847377777,381.02002346515656,511.929346203804
5697,4708116.878831266,2253544.8533605635,2023-07-12,504.0,-0.029784802,113.35710847377777,381.02002346515656,511.929346203804
5698,4708156.902270693,2253544.7002018075,2023-07-12,504.0,-0.02359376,113.35710847377777,381.02002346515656,511.929346203804
5699,4708196.925701342,2253544.54704313,2023-07-12,504.0,-0.024414368,113.35710847377777,381.02002346515656,511.929346203804
5700,4708236.949123213,2253544.393884531,2023-07-12,504.0,-0.020579023,113.35710847377777,381.02002346515656,511.929346203804
5701,4708276.972536306,2253544.240726011,2023-07-12,504.0,-0.018832134,113.35710847377777,381.02002346515656,511.929346203804
5702,4708316.995940622,2253544.087567569,2023-07-12,504.0,-0.023573302,113.35710847377777,381.02002346515656,511.929346203804
5703,4708357.019336161,2253543.934409206,2023-07-12,504.0,-0.02454802,113.35710847377777,381.02002346515656,511.929346203804
5704,4708397.042722923,2253543.781250921,2023-07-12,504.0,-0.023939973,113.35710847377777,381.02002346515656,511.929346203804
5705,4708437.066100907,2253543.6280927155,2023-07-12,504.0,-0.020779593,113.35710847377777,381.02002346515656,511.929346203804
5706,4708477.089470114,2253543.4749345887,2023-07-12,504.0,-0.021905733,113.35710847377777,381.02002346515656,511.929346203804
5707,4708517.112830544,2253543.32177654,2023-07-12,504.0,-0.024710806,113.35710847377777,381.02002346515656,511.929346203804
5708,4708557.136182195,2253543.1686185696,2023-07-12,504.0,-0.022729184,113.35710847377777,381.02002346515656,511.929346203804
5709,4708116.72567686,2253504.829916711,2023-07-12,504.0,-0.022641405,113.35710847377777,381.02002346515656,511.929346203804
5710,4708156.749116363,2253504.676766732,2023-07-12,504.0,-0.026602054,113.35710847377777,381.02002346515656,511.929346203804
5711,4708196.772547092,2253504.523616832,2023-07-12,504.0,-0.012747365,113.35710847377777,381.02002346515656,511.929346203804
5712,4708236.795969041,2253504.3704670104,2023-07-12,504.0,-0.018048948,113.35710847377777,381.02002346515656,511.929346203804
5713,4708276.819382214,2253504.217317268,2023-07-12,504.0,-0.023271631,113.35710847377777,381.02002346515656,511.929346203804
5714,4708316.842786609,2253504.0641676034,2023-07-12,504.0,-0.025084823,113.35710847377777,381.02002346515656,511.929346203804
5715,4708356.866182227,2253503.9110180177,2023-07-12,504.0,-0.022061775,113.35710847377777,381.02002346515656,511.929346203804
5716,4708396.889569066,2253503.7578685107,2023-07-12,504.0,-0.015342428,113.35710847377777,381.02002346515656,511.929346203804
5717,4708436.9129471285,2253503.604719082,2023-07-12,504.0,-0.022718811,113.35710847377777,381.02002346515656,511.929346203804
5718,4708476.936316415,2253503.4515697323,2023-07-12,504.0,-0.013837777,113.35710847377777,381.02002346515656,511.929346203804
5719,4708116.572531231,2253464.80647278,2023-07-12,504.0,-0.023508104,113.35710847377777,381.02002346515656,511.929346203804
5720,4708156.595970814,2253464.6533315782,2023-07-12,504.0,-0.020314436,113.35710847377777,381.02002346515656,511.929346203804
5721,4708196.619401619,2253464.5001904555,2023-07-12,504.0,-0.021800583,113.35710847377777,381.02002346515656,511.929346203804
5722,4708236.642823648,2253464.3470494114,2023-07-12,504.0,-0.008841889,113.35710847377777,381.02002346515656,511.929346203804
5723,4708276.666236898,2253464.1939084465,2023-07-12,504.0,-0.017181007,113.35710847377777,381.02002346515656,511.929346203804
5724,4708316.689641371,2253464.04076756,2023-07-12,504.0,-0.027537853,113.35710847377777,381.02002346515656,511.929346203804
5725,4708356.713037067,2253463.887626751,2023-07-12,504.0,-0.017974172,113.35710847377777,381.02002346515656,511.929346203804
5726,4708116.419394379,2253424.78302877,2023-07-12,504.0,-0.016046653,113.35710847377777,381.02002346515656,511.929346203804
5727,4708156.442834041,2253424.629896346,2023-07-12,504.0,-0.019445034,113.35710847377777,381.02002346515656,511.929346203804
5728,4708196.466264925,2253424.4767640005,2023-07-12,504.0,-0.0237923,113.35710847377777,381.02002346515656,511.929346203804
5729,4708236.489687032,2253424.323631734,2023-07-12,504.0,-0.019333808,113.35710847377777,381.02002346515656,511.929346203804
5730,4708276.51310036,2253424.170499546,2023-07-12,504.0,-0.01654972,113.35710847377777,381.02002346515656,511.929346203804
5731,4708316.536504913,2253424.017367436,2023-07-12,504.0,-0.017066844,113.35710847377777,381.02002346515656,511.929346203804
5732,4708076.2428177865,2253384.9127084063,2023-07-12,504.0,-0.025048604,113.35710847377777,381.02002346515656,511.929346203804
5733,4708116.266266305,2253384.759584681,2023-07-12,504.0,-0.01931317,113.35710847377777,381.02002346515656,511.929346203804
5734,4708156.289706045,2253384.6064610346,2023-07-12,504.0,-0.01883186,113.35710847377777,381.02002346515656,511.929346203804
5735,4708196.313137006,2253384.453337467,2023-07-12,504.0,-0.016966797,113.35710847377777,381.02002346515656,511.929346203804
5736,4708236.336559193,2253384.3002139777,2023-07-12,504.0,-0.023641743,113.35710847377777,381.02002346515656,511.929346203804
5737,4708276.359972601,2253384.147090567,2023-07-12,504.0,-0.01372502,113.35710847377777,381.02002346515656,511.929346203804
5738,4708076.089698411,2253344.889255462,2023-07-12,504.0,-0.022266421,113.35710847377777,381.02002346515656,511.929346203804
5739,4708116.113147007,2253344.736140514,2023-07-12,504.0,-0.022194065,113.35710847377777,381.02002346515656,511.929346203804
